game_index,food_eaten,kills,num_ticks_lived
984,0,0,251
985,0,0,17
986,0,0,251
987,0,0,207
988,0,1,19
989,0,0,39
990,1,1,30
991,0,0,161
992,0,0,49
993,0,0,75
994,0,0,116
995,2,0,185
996,0,1,37
997,0,0,251
998,1,0,125
999,0,1,20
1000,0,0,64
1001,0,0,251
1002,3,0,92
1003,0,0,96
1004,0,0,47
1005,0,0,178
1006,0,0,251
1007,5,2,187
1008,0,0,33
1009,4,1,239
1010,0,0,95
1011,0,0,62
1012,0,0,69
1013,1,0,322
1014,0,0,42
1015,0,0,28
1016,0,0,38
1017,0,0,251
1018,1,0,61
1019,0,0,66
1020,1,0,255
1021,1,0,342
1022,0,0,54
1023,0,0,31
1024,0,0,16
1025,1,0,36
1026,0,0,75
1027,1,0,111
1028,1,0,199
1029,0,0,37
1030,2,0,492
1031,1,0,401
1032,5,1,146
1033,0,0,40
1034,2,1,71
1035,4,2,113
1036,0,1,13
1037,0,0,77
1038,1,0,105
1039,4,1,232
1040,0,0,114
1041,0,0,251
1042,0,0,142
1043,2,0,393
1044,0,0,16
1045,2,0,196
1046,1,0,129
1047,0,1,19
1048,2,0,102
1049,5,1,359
1050,0,0,53
1051,0,0,103
1052,0,0,32
1053,1,0,323
1054,3,0,161
1055,0,0,244
1056,0,0,123
1057,0,1,19
1058,1,0,75
1059,0,0,64
1060,1,0,108
1061,2,0,549
1062,0,0,41
1063,1,0,295
1064,0,0,36
1065,0,0,29
1066,0,0,89
1067,1,0,273
1068,4,1,168
1069,2,0,385
1070,0,0,83
1071,1,0,12
1072,0,1,110
1073,1,0,275
1074,0,0,114
1075,0,0,251
1076,0,1,14
1077,1,0,250
1078,0,0,218
1079,0,0,22
1080,0,0,122
1081,1,0,161
1082,1,1,269
1083,0,1,6
1084,1,0,137
1085,0,0,45
1086,0,0,70
1087,1,0,253
1088,0,1,20
1089,0,0,16
1090,0,0,47
1091,0,0,66
1092,0,0,92
1093,2,0,16
1094,0,0,251
1095,0,0,232
1096,0,0,251
1097,0,0,251
1098,1,0,40
1099,2,0,485
1100,2,0,342
1101,0,0,52
1102,1,0,158
1103,0,0,40
1104,0,0,251
1105,0,0,224
1106,0,1,29
1107,3,0,325
1108,3,0,676
1109,4,1,397
1110,0,0,168
1111,3,0,384
1112,2,0,183
1113,4,1,205
1114,0,0,16
1115,0,0,89
1116,0,0,92
1117,0,1,12
1118,3,0,384
1119,0,0,76
1120,0,0,22
1121,0,0,23
1122,0,0,151
1123,0,0,160
1124,0,0,251
1125,0,1,28
1126,0,0,126
1127,0,0,72
1128,0,0,48
1129,0,0,251
1130,0,0,27
1131,1,0,127
1132,2,0,199
1133,1,0,290
1134,0,0,55
1135,0,1,6
1136,0,0,65
1137,0,0,26
1138,2,1,192
1139,0,0,38
1140,0,0,106
1141,0,0,86
1142,1,0,87
1143,1,0,482
1144,1,0,230
1145,0,0,19
1146,0,0,88
1147,0,0,86
1148,0,0,103
1149,1,0,199
1150,0,0,12
1151,6,1,428
1152,0,0,91
1153,0,0,112
1154,3,1,397
